Time,Orientation Speed In Current Wobj,Speed In Current Wobj,Maximum Linear Acceleration In World,Orientation\Q1 In Current Wobj,Orientation\Q2 In Current Wobj,Orientation\Q3 In Current Wobj,Orientation\Q4 In Current Wobj,Position\X Position In Current Wobj,Position\Y Position In Current Wobj,Position\Z Position In Current Wobj
51.65,40.1435659976308,696.390509605408,9578.79829406738,0.536408483982086,-0.220957070589066,-0.747060060501099,0.324569255113602,321.246474981308,871.390581130981,-1615.01789093018
51.674,36.3794726516988,735.336780548096,9578.79829406738,0.531625628471375,-0.222210377454758,-0.75160938501358,0.321060806512833,319.734573364258,853.673756122589,-1613.16227912903
51.699,38.5170998807648,740.417897701263,9578.79829406738,0.528159081935883,-0.22110390663147,-0.757119536399841,0.314533084630966,317.94598698616,832.948982715607,-1610.93366146088
51.723,42.8245518506442,739.044606685638,9578.79829406738,0.526331424713135,-0.218722477555275,-0.761971533298492,0.307465553283691,316.406518220901,815.242171287537,-1609.00390148163
51.747,43.6664136469833,739.796698093414,9578.79829406738,0.524555623531342,-0.216193586587906,-0.766792476177216,0.300218403339386,314.861387014389,797.517240047455,-1607.07175731659
51.771,46.8619381407412,710.006833076477,9578.79829406738,0.523143291473389,-0.213083043694496,-0.771637439727783,0.292390763759613,313.33339214325,780.430316925049,-1605.28600215912
51.795,57.8216426074708,706.845998764038,9578.79829406738,0.522544920444489,-0.208330661058426,-0.776968717575073,0.282603472471237,311.720728874207,763.623297214508,-1603.76405715942
51.82,73.1304871036789,733.804643154144,9578.79829406738,0.522677898406982,-0.201513737440109,-0.783090353012085,0.270128756761551,309.869706630707,745.979607105255,-1602.49245166779
51.844,87.5692474618973,739.703834056854,9578.79829406738,0.523531913757324,-0.192689016461372,-0.789706826210022,0.255241841077805,307.812929153442,728.220820426941,-1601.61697864532
51.868,101.770242104919,740.126669406891,11565.2093887329,0.524997413158417,-0.181883379817009,-0.796642065048218,0.238028466701508,305.53674697876,710.461318492889,-1601.1905670166
51.892,112.432788946523,713.132619857788,11565.2093887329,0.526969373226166,-0.169349208474159,-0.803549766540527,0.218933522701263,303.117692470551,693.270146846771,-1601.24838352203
51.916,105.573031887593,605.434358119965,11565.2093887329,0.528910577297211,-0.157374322414398,-0.809320211410522,0.20121556520462,300.930708646774,678.897559642792,-1601.63629055023
51.941,111.125504399761,584.464609622955,11565.2093887329,0.530970275402069,-0.144495934247971,-0.814779698848724,0.182552665472031,298.682272434235,665.007889270782,-1602.28776931763
51.965,119.778022191279,582.485198974609,11565.2093887329,0.533153116703033,-0.13032428920269,-0.820001423358917,0.162360653281212,296.318501234055,651.15225315094,-1603.19232940674
51.989,127.049059091081,582.25291967392,11565.2093887329,0.535003006458282,-0.11755234003067,-0.824079811573029,0.144380584359169,294.273138046265,639.630496501923,-1604.10964488983
52.013,135.900793010121,582.075953483582,11565.2093887329,0.537201225757599,-0.101062931120396,-0.828531682491302,0.121393285691738,291.742950677872,625.835061073303,-1605.37779331207
52.037,144.188093756529,582.36289024353,11565.2093887329,0.539274334907532,-0.0833849161863327,-0.832366228103638,0.0969360768795013,289.150595664978,612.058043479919,-1606.78112506866
52.061,146.132279783016,582.43453502655,11565.2093887329,0.541131317615509,-0.0623828880488873,-0.835864663124084,0.0679376348853111,286.112815141678,595.988690853119,-1608.44743251801
52.086,149.175511548851,581.641733646393,11565.2093887329,0.542369365692139,-0.0439193397760391,-0.837905943393707,0.0426640659570694,283.515423536301,582.234799861908,-1609.90953445435
52.11,167.479298373461,567.550003528595,11565.2093887329,0.544358730316162,-0.0225160270929337,-0.83842009305954,0.0147760808467865,281.003206968307,568.857252597809,-1611.62459850311
52.134,205.095062585689,522.230386734009,11565.2093887329,0.547641575336456,0.00484320614486933,-0.836492657661438,-0.0185813065618277,278.726011514664,556.563138961792,-1613.89720439911
52.158,236.038606243028,346.075624227524,8730.53741455078,0.55229377746582,0.0377036184072495,-0.830939769744873,-0.0555798970162868,277.363181114197,548.829793930054,-1616.79947376251
52.182,218.72305216867,157.104998826981,8730.53741455078,0.55719393491745,0.0693517625331879,-0.822720587253571,-0.0886348187923431,277.267068624496,547.553241252899,-1619.74954605103
52.207,195.202366856004,166.360631585121,8730.53741455078,0.560989201068878,0.092642180621624,-0.815025448799133,-0.111543878912926,277.823746204376,549.864172935486,-1622.00975418091
52.231,172.220255619772,223.232239484787,8730.53741455078,0.565222799777985,0.117893971502781,-0.805177509784698,-0.135327026247978,278.865158557892,554.588854312897,-1624.51446056366
52.255,148.682358230397,244.530364871025,8730.53741455078,0.568960428237915,0.139712616801262,-0.795420289039612,-0.155148133635521,280.029386281967,560.007393360138,-1626.70516967773
52.279,127.179898194822,239.179387688637,8730.53741455078,0.572196662425995,0.158332750201225,-0.786172688007355,-0.171622321009636,281.15126490593,565.372228622437,-1628.58474254608
52.303,110.725453389884,238.388121128082,8730.53741455078,0.575035810470581,0.174473717808723,-0.777438819408417,-0.185692235827446,282.167315483093,570.81401348114,-1630.17296791077
52.328,95.0986499274335,238.587394356728,8730.53741455078,0.577580153942108,0.188268259167671,-0.769385397434235,-0.197490081191063,283.050298690796,576.384782791138,-1631.41310214996
52.352,80.2610406726321,237.623706459999,8730.53741455078,0.57989376783371,0.199848905205727,-0.762150526046753,-0.207147687673569,283.786594867706,582.011044025421,-1632.2877407074
52.376,66.5536706311169,239.928632974625,8730.53741455078,0.58206969499588,0.209407821297646,-0.755772292613983,-0.214828819036484,284.37140583992,587.768316268921,-1632.76612758636
52.4,52.1322452930119,237.532824277878,8730.53741455078,0.584444880485535,0.21825022995472,-0.749464154243469,-0.221572875976563,284.869641065598,594.446957111359,-1632.88366794586
52.424,41.582386327429,240.788191556931,8730.53741455078,0.58642703294754,0.224133878946304,-0.744934916496277,-0.225697383284569,285.152345895767,600.258648395538,-1632.61270523071
52.449,38.8640495849394,290.984183549881,11646.5167999268,0.588703751564026,0.229430705308914,-0.740510821342468,-0.228982865810394,285.341590642929,607.090413570404,-1631.95013999939
52.473,39.6974146259509,467.907786369324,11646.5167999268,0.592420756816864,0.234641030430794,-0.735269546508789,-0.230997666716576,285.352200269699,618.392169475555,-1630.10191917419
52.497,34.3724932810769,623.187184333801,11646.5167999268,0.597376883029938,0.236523389816284,-0.731322467327118,-0.228834047913551,284.948766231537,633.396446704865,-1626.63400173187
52.521,39.4498305138217,590.286672115326,11646.5167999268,0.602011680603027,0.234005719423294,-0.730196058750153,-0.222793534398079,284.279048442841,647.169888019562,-1622.71571159363
52.545,58.457697143739,607.219696044922,11646.5167999268,0.606772363185883,0.227925837039948,-0.730994999408722,-0.213362172245979,283.416837453842,661.034226417542,-1618.31152439117
52.569,75.3839782467303,650.57784318924,11646.5167999268,0.611898005008698,0.219005808234215,-0.732954263687134,-0.200985923409462,282.397270202637,675.967216491699,-1613.34455013275
52.594,79.2776710170687,672.419667243958,11646.5167999268,0.617034614086151,0.209680020809174,-0.734795391559601,-0.188091203570366,281.34098649025,691.422283649445,-1608.20126533508
52.618,79.6818269706367,674.762308597565,11646.5167999268,0.621998965740204,0.200290948152542,-0.736429035663605,-0.175137564539909,280.284255743027,706.88384771347,-1603.05631160736
52.642,79.7186211996955,674.972176551819,11646.5167999268,0.626786828041077,0.190845280885696,-0.73785412311554,-0.162134796380997,279.227554798126,722.345113754272,-1597.91123867035
52.666,82.4841306436878,661.472797393799,11646.5167999268,0.631268799304962,0.180954664945602,-0.739350497722626,-0.148714363574982,278.171986341476,737.559199333191,-1592.91589260101
52.69,94.3189087015956,644.525289535522,11646.5167999268,0.635192096233368,0.169236481189728,-0.741681098937988,-0.133413672447205,277.099430561066,752.333760261536,-1588.34707736969
52.715,114.442660902258,661.326229572296,11646.5167999268,0.638655543327332,0.154576927423477,-0.74501645565033,-0.114784732460976,275.925517082214,767.680585384369,-1584.02514457703
